"establecimiento_id","establecimiento_nombre","localidad_id","localidad_nombre","provincia_id","provincia_nombre","departamento_id","departamento_nombre","cod_loc","cod_ent ","origen_financiamiento","tipologia_id","tipologia_nombre","tipologia","cp","domicilio","sitio_web"
70140142333750,"HP FARMA V",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Elías Yofre 1050",
70020012317782,"PLASTANI",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1429,"Avenida Cabildo 3307",
70020012317783,"PIEDRAS 1960",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1140,"Piedras 1960",
70020012317785,"PARIS",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1414,"RAUL SCALABRINI ORTIZ 1604",
70020012317791,"MASTER S",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1431,"Avenida Alvarez Thomas 2600",
70020012317795,"NUEVA DE LOS VALORES",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1003,"Avenida Leandro N. Alem 348",
70140422333755,"FARMAVIDA IX",14042170000,"VILLA MARIA",14,"CÓRDOBA",42,"GENERAL SAN MARTÍN",170,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5900,"Sarmiento 1966",
70940072395117,"FARMACIA FARMASALUD",94007010000,"RIO GRANDE",94,"TIERRA DEL FUEGO",7,"RÍO GRANDE",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9420,"LIBERTAD 1145",
70940072395124,"FARMACIA SINDICAL AZUL Y BLANCA",94007010000,"RIO GRANDE",94,"TIERRA DEL FUEGO",7,"RÍO GRANDE",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9420,"Ameghino 867","www.petroleoygas.com.ar"
70020012317493,"FARMACITY",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1425,"AV. SANTA FE Nº 4182",
70580702367355,"FARMACIA MAITEN",58070010000,"VILLA LA ANGOSTURA",58,"NEUQUÉN",70,"LOS LAGOS",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8407,"AVENIDA ARRAYANES Nº 66",
70580352367374,"FARMACIA NUEVA JUJUY",58035070000,"NEUQUEN",58,"NEUQUÉN",35,"CONFLUENCIA",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8300,"JUJUY 710, NEUQUEN",
70100492324478,"LA TABLADA",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Rivadavia Nº 1110",
70100492324479,"MEDIPLUS IV",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Conesa 164",
70100492324555,"UNIVERSITARIA",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Av. Belgrano Nº101",
70100492324562,"RAIDEN",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Republica Nº 634",
70100492324563,"VIRGEN DE LUJAN",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Av. Alem Nº 1013",
70020012317523,"FARMACIA P.M.P.",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1407,"AV. OLIVERA N° 1093",
70020012317529,"EL SOL FARMACEUTICA S C S",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1437,"Saenz 296",
70580352367416,"FARMACIA SURY",58035070000,"NEUQUEN",58,"NEUQUÉN",35,"CONFLUENCIA",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8300,"MINISTRO GONZALEZ 98",
70740562380302,"ARGENTINA",74056150000,"SAN LUIS",74,"SAN LUIS",56,"LA CAPITAL",150,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5700,"PRINGLES Nº 831",
70540982365612,"JARDIN",54098080000,"JARDIN AMERICA",54,"MISIONES",98,"SAN IGNACIO",80,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3328,"LIBERTAD 385",
70740072380304,"MARYMEN",74007070000,"SAN FRANCISCO DEL MONTE DE ORO",74,"SAN LUIS",7,"AYACUCHO",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5705,"AVENIDA SARMIENTO Nº 626",
70540982365616,"CENTRO",54098080000,"JARDIN AMERICA",54,"MISIONES",98,"SAN IGNACIO",80,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3328,"SAN MARTIN Y CHILE",
70540982365629,"VITAL",54098080000,"JARDIN AMERICA",54,"MISIONES",98,"SAN IGNACIO",80,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3328,"PUERTO PERON S-N  LOCAL 10 MZ 138 SECTOR 5",
70740562380311,"CORTEZ",74056150000,"SAN LUIS",74,"SAN LUIS",56,"LA CAPITAL",150,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5700,"BARRIO 151 VIVIENDAS, MANZANA 467, CASA 8",
70740072380313,"ALCIBAR-ZAKIEL",74007050000,"QUINES",74,"SAN LUIS",7,"AYACUCHO",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5711,"PRINGLES Nº 509",
70740562380316,"DEL OESTE",74056150000,"SAN LUIS",74,"SAN LUIS",56,"LA CAPITAL",150,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5700,"BOLIVAR Y FALUCHO",
70740282380363,"PARODI",74028010000,"CONCARAN",74,"SAN LUIS",28,"CHACABUCO",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5770,"GOBERNADOR ELIAS ADRE N° 1086",
70740562380373,"QUINTANA III",74056150000,"SAN LUIS",74,"SAN LUIS",56,"LA CAPITAL",150,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5700,"Italia 2095",
70740562380376,"DEL PILAR I",74056150000,"SAN LUIS",74,"SAN LUIS",56,"LA CAPITAL",150,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5700,"Zoilo Concha  Manzana J, Casa 154, Plan Lote Eva Perón",
70820562386381,"HISPANO ARGENTINA",82056030000,"CAÑADA DE GOMEZ",82,"SANTA FE",56,"IRIONDO",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2500,"OCAMPO 698",
70820842386382,"INCHAURZA",82084270000,"ROSARIO",82,"SANTA FE",84,"ROSARIO",270,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2000,"ALEM 1914",
70820842886383,"FARMACIA MUTUAL FEDERADA  25 DE JUNIO",82084270000,"ROSARIO",82,"SANTA FE",84,"ROSARIO",270,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",2000,"MORENO 1143",
70100492324463,"CATAMARCA",10049050,"CAPITAL",10,"CATAMARCA",49,"CAPITAL",50,,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Mate de Luna esq. Rivadavia Nº 1001",
70421052353788,"MAGISTRAL FARMACEUTICA S.C.S.",42105030000,"GENERAL PICO",42,"LA PAMPA",105,"MARACÓ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6360,"CALLE 9 Nº 141",
70221402326735,"CATEDRAL V",22140060000,"RESISTENCIA",22,"CHACO",140,"SAN FERNANDO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3500,"ARTURO ILLIA 502",
70221402326737,"CENTRO II",22140060000,"RESISTENCIA",22,"CHACO",140,"SAN FERNANDO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3500,"AVENIDA 9 DE JULIO 297",
70221402326750,"FARMAR II",22140060000,"RESISTENCIA",22,"CHACO",140,"SAN FERNANDO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3500,"AVENIDA 9 DE JULIO 1050 LOCAL 15",
70221402326757,"FARMACITY 125",22140060000,"RESISTENCIA",22,"CHACO",140,"SAN FERNANDO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3500,"AVENIDA PARAGUAY 98",
70780142383283,"FARMACIA DEL BARRIO",78014060000,"LAS HERAS",78,"SANTA CRUZ",14,"DESEADO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9017,"GUEMES Y PASAJE GIUSEPPE MANZANA",
70420212353877,"FARMACIA LEAL",42021020000,"SANTA ROSA",42,"LA PAMPA",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6300,"RIVADAVIA 101",
70420212353891,"FARMACIA ASOCIACION MUTUAL BANCARIA",42021020000,"SANTA ROSA",42,"LA PAMPA",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",6300,"HILARIO LAGOS 255",
70100492324552,"CATEDRAL",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Rivadavia Nº 626",
70020012317519,"DEL OESTE",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1406,"Fragata  Presidente Sarmiento Nº 9",
70100632324561,"SANTA ISABEL",10063040005,"SAN ANTONIO",10,"CATAMARCA",63,"FRAY MAMERTO ESQUIÚ",40,5,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4707,"Ruta Nº 41 S/N",
70100912324565,"FARMA SALUD",10091150000,"SANTA MARIA",10,"CATAMARCA",91,"SANTA MARÍA",150,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4139,"Mitre Nº 180",
70940142395149,"FARMACIA AUSTRAL",94014020000,"USHUAIA",94,"TIERRA DEL FUEGO",14,"USHUAIA",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9410,"PPIONEROS FUEGUINOS Nº 4631",
70140212333758,"GRAMIGNA",14021200000,"MENDIOLAZA",14,"CÓRDOBA",21,"COLÓN",200,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5107,"Avenida Martín Tissera 2997",
70140142333759,"GENERAL PAZ NUEVOCENTRO",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Avenida Duarte Quirós 1400",
70140142333764,"GALEANO II",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"27 de Abril 757",
70140212333765,"GAITAN",14021250,"SALSIPUEDES (SALSIPUEDES)",14,"CÓRDOBA",21,"COLÓN",250,2,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5113,"San Martín 528",
70140142333768,"FEOLI",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"OCTAVIO PINTO 2637",
70140422333769,"FARMAVIDA VIII",14042170000,"VILLA MARIA",14,"CÓRDOBA",42,"GENERAL SAN MARTÍN",170,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5900,"San Juan 1270",
70140142333771,"AL-MA",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Alexander Fleming 2108",
70141472333772,"ARRIETA BAZAN",14147210000,"MALAGUEÑO",14,"CÓRDOBA",147,"SANTA MARÍA",210,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5101,"Brown 310",
70140212333773,"B.F. MARTINEZ",14021280000,"UNQUILLO",14,"CÓRDOBA",21,"COLÓN",280,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5109,"3 de Febrero 361",
70141402333774,"BOERIS",14140270000,"LAS VARILLAS",14,"CÓRDOBA",140,"SAN JUSTO",270,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5940,"Italia 198",
70141402833775,"MUTUAL ATILRA FREYRE",14140220000,"FREYRE",14,"CÓRDOBA",140,"SAN JUSTO",220,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",2413,"Gral. Paz 37",
70140632333777,"AVENIDA",14063100000,"CRUZ ALTA",14,"CÓRDOBA",63,"MARCOS JUÁREZ",100,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2189,"Rivadavia",
70140142333778,"BIOFARMA",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Paraná 570",
70141402333779,"BRINKMANN",14140050000,"BRINCKMANN",14,"CÓRDOBA",140,"SAN JUSTO",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2419,"Avenida San Martín 1047",
70141822333780,"BEYRNE",14182250000,"SAN MARCOS",14,"CÓRDOBA",182,"UNIÓN",250,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2566,"Pasaje San José 1004",
70141052333781,"25 DE MAYO",14105190000,"MONTECRISTO",14,"CÓRDOBA",105,"RÍO PRIMERO",190,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5125,"25 de Mayo 263",
70820142386366,"BORTOLOTTO",82014050000,"CASILDA",82,"SANTA FE",14,"CASEROS",50,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2170,"BUENOS AIRES 2766",
70820562386367,"GALFRE",82056030000,"CAÑADA DE GOMEZ",82,"SANTA FE",56,"IRIONDO",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2500,"BALCARCE 801",
70820842386451,"GALENICA",82084270000,"ROSARIO",82,"SANTA FE",84,"ROSARIO",270,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2000,"ESPAÑA 2198",
70580352367302,"FARMACIA DEL PUEBLO (PERITO MORENO)",58035070000,"NEUQUEN",58,"NEUQUÉN",35,"CONFLUENCIA",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8300,"PERITO MORENO 246",
70580352367305,"FARMACIA DEL PUEBLO (PLOTTIER)",58035100000,"PLOTTIER",58,"NEUQUÉN",35,"CONFLUENCIA",100,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8316,"SAN MARTIN  39",
70580352367331,"FARMACIA GREGORIO ALVAREZ",58035070000,"NEUQUEN",58,"NEUQUÉN",35,"CONFLUENCIA",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8300,"CALLE 5 Nº 125- BARRIO GREGORIO ALVAREZ",
70221402326793,"25 DE MAYO",22140060000,"RESISTENCIA",22,"CHACO",140,"SAN FERNANDO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3500,"AVENIDA 25 DE MAYO 1401",
70580912867366,"FARMACIA MUTUTAL DE EMPLEADOS Y OBREROS PETROLEROS PRIVADOS",58091040000,"RINCON DE LOS SAUCES",58,"NEUQUÉN",91,"PEHUENCHES",40,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",8353,"SALTA 145",
70580912867367,"FARMACIA MUTUTAL DE EMPLEADOS Y OBREROS PETROLEROS PRIVADOS(BUTA RANQUIL)",58091020000,"BUTA RANQUIL",58,"NEUQUÉN",91,"PEHUENCHES",20,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",3363,"PEHUENCHE ESQUINA ISLAS MALVINAS",
70260772329402,"DEL CENTRO",26077030000,"RAWSON",26,"CHUBUT",77,"RAWSON",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9103,"Mariano Moreno 574",
70260772329403,"AUTOFARMA RW",26077030000,"RAWSON",26,"CHUBUT",77,"RAWSON",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9103,"Avenida 25 de Mayo 219",
70260772329406,"DE LA BAHIA",26077020,"PLAYA UNIÓN  (PUERTO RAWSON)",26,"CHUBUT",77,"RAWSON",20,2,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9103,"JUAN MANUEL DE ROSAS N ° 215",
70020012317525,"NUEVA RIGLOS",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1424,"Riglos 277",
70020012817549,"A.M.E.B.P.B.A.",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",1066,"Bolivar 368",
70020012317550,"ZEUZ (GAONA)",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1407,"AV GAONA Nº 4202",
70421192353768,"FARMACIA RAFFAELLI",42119010000,"COLONIA BARON",42,"LA PAMPA",119,"QUEMÚ QUEMÚ",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4624,"DON BOSCO 1459",
70740562380397,"IRIBARREN",74056150000,"SAN LUIS",74,"SAN LUIS",56,"LA CAPITAL",150,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5700,"B° 148 VIV. M 359 C 19",
70740072380405,"SAN FRANCISCO",74007070000,"SAN FRANCISCO DEL MONTE DE ORO",74,"SAN LUIS",7,"AYACUCHO",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5705,"AV. CENTENARIO Y 25 DE MAYO",
70740562380406,"COLON",74049060000,"MERLO",74,"SAN LUIS",49,"JUNÍN",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5881,"POETA AGÜERO 467 SUR  (Las Lajas y Ruta Nº 1)",
70821192886337,"MUTUAL PERSONAL OBREROS SULFACID SA",82119050000,"FRAY LUIS BELTRAN",82,"SANTA FE",119,"SAN LORENZO",50,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",2156,"DORREGO 50",
70820142386479,"BACHMANN",82014010000,"AREQUITO",82,"SANTA FE",14,"CASEROS",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2183,"RIVADAVIA 1679",
70820842386481,"LELLI",82084270000,"ROSARIO",82,"SANTA FE",84,"ROSARIO",270,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2000,"SALVAT 1562",
70820842386507,"BARBERO",82084010000,"ACEBAL",82,"SANTA FE",84,"ROSARIO",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2109,"Bv CENTENARIO 352",
70820842386508,"CALVIN",82084270000,"ROSARIO",82,"SANTA FE",84,"ROSARIO",270,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2000,"JUNIN 1794",
70820842386509,"LUCARINI",82084270000,"ROSARIO",82,"SANTA FE",84,"ROSARIO",270,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2000,"MACIEL 881",
70940142395130,"FARMACIA DEL SOLIER",94014020000,"USHUAIA",94,"TIERRA DEL FUEGO",14,"USHUAIA",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9410,"TRANSPORTE VILLARINO N° 474",
70221402326762,"FARMACITY 174",22140060000,"RESISTENCIA",22,"CHACO",140,"SAN FERNANDO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3500,"AVENIDA SARMIENTO 744",
70580772367316,"FARMACIA ELIXIR",58077010000,"ANDACOLLO",58,"NEUQUÉN",77,"MINAS",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8353,"BELLA VISTA S/Nº",
70780212383242,"FARMACIA NUEVA REAL",78021040000,"RIO GALLEGOS",78,"SANTA CRUZ",21,"GÜER AIKE",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9400,"AVENIDA JUAN DOMINGO PERON Nº 675",
70780212383243,"FARMACIA PATERNO",78021040000,"RIO GALLEGOS",78,"SANTA CRUZ",21,"GÜER AIKE",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9400,"MARCELINO ALVAREZ Nº 213",
70780072883301,"FARMACIA MUTUAL C.S.S.",78007010000,"COMANDANTE LUIS PIEDRABUENA",78,"SANTA CRUZ",7,"CORPEN AIKE",10,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",9303,"SAENZ PEÑA Nº 775",
70580352367353,"FARMACIA LINCOLN",58035040000,"CUTRAL CO",58,"NEUQUÉN",35,"CONFLUENCIA",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3363,"AV. OLASCOAGA 915",
70580352367375,"FARMACIA NUEVA SAN PABLO II",58035040000,"CUTRAL CO",58,"NEUQUÉN",35,"CONFLUENCIA",40,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3363,"ROCA Y TUCUMAN",
70020012317553,"YERFINO",2000010000,"CIUDAD DE BUENOS AIRES",2,"CABA",0,"COMUNA 1",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",1102,"CARLOS CALVO Nº 1500",
70420212353880,"FARMACIA AMEGHINO",42021020000,"SANTA ROSA",42,"LA PAMPA",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6300,"AMEGHINO 587",
70420982353972,"FARMACIA QUEQUEN",42098030000,"LUAN TORO",42,"LA PAMPA",98,"LOVENTUÉ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6317,"ESPAÑA MADRE NUESTRA 200",
70421192353975,"FARMACIA CAMPERO",42119010000,"COLONIA BARON",42,"LA PAMPA",119,"QUEMÚ QUEMÚ",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4624,"DON BOSCO 1326",
70421332353976,"FARMACIA MITRE",42133080000,"REALICO",42,"LA PAMPA",133,"REALICÓ",80,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6205,"MITRE 1422",
70421542353977,"FARMACIA ATALIVA",42154010000,"ATALIVA ROCA",42,"LA PAMPA",154,"UTRACÁN",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6367,"COLON 218",
70420212353981,"FARMACIA CHANGOMAS TIENDA 1100",42021020000,"SANTA ROSA",42,"LA PAMPA",21,"CAPITAL",20,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6300,"AV. PERON 2325",
70141192333788,"BIOSALUD",14119160000,"PILAR",14,"CÓRDOBA",119,"RÍO SEGUNDO",160,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5972,"Avenida Rafael Núñez",
70141402333789,"B SALUD FRONTERA",14140360000,"SAN FRANCISCO",14,"CÓRDOBA",140,"SAN JUSTO",360,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",2400,"Avenida Brigadier Bustos 465",
70140142333791,"FARMATEO III",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Avenida Eduardo Bulnes",
70140142333792,"ALVAREZ",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Corro 2541",
70140142333793,"FARMATEO II",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Avenida Las Malvinas 2331",
70140422333800,"FARMACITY 175",14042170000,"VILLA MARIA",14,"CÓRDOBA",42,"GENERAL SAN MARTÍN",170,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5900,"25 de Mayo 156",
70140142333805,"DEL CENTRO DE CORDOBA",14014010000,"CORDOBA",14,"CÓRDOBA",14,"CAPITAL",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",5000,"Buenos Aires 865",
70580352367266,"FARMACIA ALTA BARDA",58035070000,"NEUQUEN",58,"NEUQUÉN",35,"CONFLUENCIA",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8300,"LOS PENSAMIENTOS Y MADRESELVA",
70421052353830,"FARMACIA MARIA AUXILIADORA",42105030000,"GENERAL PICO",42,"LA PAMPA",105,"MARACÓ",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",6360,"CALLE 1 Nº 341 (O)",
70580352367265,"FARMACIA ALPINA",58035070000,"NEUQUEN",58,"NEUQUÉN",35,"CONFLUENCIA",70,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",8300,"SAN MARTIN 4305",
70580352867321,"FARMACIA MUTUAL DEL PERSONAL DE LA SUBSECRETARIA DE ACCION SOCIAL(AMPSAS-GODOY)",58035070000,"NEUQUEN",58,"NEUQUÉN",35,"CONFLUENCIA",70,0,"Mutual",70,"FARMACIA","Farmacia de mutual, cooperativa, obra social (para afiliados solamente)",8300,"GODOY 963",
70221402326776,"LA NUEVA CENTENARIO",22140060000,"RESISTENCIA",22,"CHACO",140,"SAN FERNANDO",60,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",3500,"AVENIDA 25 DE MAYO 301",
70780142383257,"FARMACIA DEL BARRIO",78014010000,"CALETA OLIVIA",78,"SANTA CRUZ",14,"DESEADO",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9011,"AVENIDA TIERRA DEL FUEGO Nº 2700",
70780142383258,"FARMACIA DEL CERRO",78014010000,"CALETA OLIVIA",78,"SANTA CRUZ",14,"DESEADO",10,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",9011,"AVENIDA INDEPENDENCIA Nº 1087",
70100492324489,"VIRGEN DEL CARMEN",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"San Martin Nº 675",
70100492324490,"CHACABUCO",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Chacabuco Nº 647",
70100492324495,"DEMIN",10049030000,"SAN FERNANDO DEL VALLE DE CATAMARCA",10,"CATAMARCA",49,"CAPITAL",30,0,"Privado",70,"FARMACIA","Farmacia ambulatoria comercial",4700,"Av. Guemez Nº 126",
